Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2016-07-02 14:44:01,"Silově-kondiční osobní trenér Michal Mareš","Bezlepková dieta pro každého je bullshit",,"",https://www.facebook.com/permalink.php?story_fbid=650894778400639&id=414915898665196,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2016-07-02 14:44:01,"Silově-kondiční osobní trenér Michal Mareš","Bezlepková dieta pro každého je bullshit",,"",https://www.facebook.com/permalink.php?story_fbid=650894778400639&id=414915898665196,"Is Gluten a Cause of Gastrointestinal Symptoms in People Without Celiac Disease?","Current Allergy and Asthma Reports",,,Article,"11 Medical and Health Sciences; 1107 Immunology",,2013-09-12,134,https://www.altmetric.com/details/1747803,10.1007/s11882-013-0386-4,,,,24026574,,"",,,,,
Facebook post,2016-07-01 00:14:03,"Dr.Ricardo Salas Flores Endocrinólogo pediatra","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1166517943412228&id=660297150700979,"Low Incidence of Pathology Detection and High Cost of Screening in the Evaluation of Asymptomatic Short Children","Journal of Pediatrics",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Cincinnati Children's Hospital Medical Center",2013-10-01,8,https://www.altmetric.com/details/1515536,10.1016/j.jpeds.2013.04.002,,,,23706358,,"",,,,,
Facebook post,2016-06-30 20:39:22,"The Patient Celiac","Seronegative celiac disease: Shedding light on an obscure clinical entity. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=1040033519365392&id=451747168194033,"Seronegative celiac disease: Shedding light on an obscure clinical entity","Digestive and Liver Disease",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2016-09-01,4,https://www.altmetric.com/details/10907657,10.1016/j.dld.2016.05.024,,,,27352981,,"",,,,,
Facebook post,2016-06-24 23:40:07,"Betsy Hendricks MD at the AR Center",,United States,"",https://www.facebook.com/permalink.php?story_fbid=1106219796114822&id=112919195444892,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2016-06-21 05:14:26,"Homeopathie-equilibrium Bloksma","Homeopathie-'Equilibrium'",,"",https://www.facebook.com/permalink.php?story_fbid=815384328599078&id=649922511811928,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2016-06-05 16:41:24,"Celiac Handbook","Managing Celiac Disease for Women: Implications for the Primary Care Provider. - PubMed - NCBI",United States,"",https://www.facebook.com/permalink.php?story_fbid=10154162594285692&id=8984660691,"Managing Celiac Disease for Women","Gastroenterology nursing",,,Article,"11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine","Fairfield University",2016-01-01,8,https://www.altmetric.com/details/8479185,10.1097/sga.0000000000000197,,,http://journals.lww.com/gastroenterologynursing/Fulltext/2016/05000/Managing_Celiac_Disease_for_Women__Implications.3.aspx,27258459,,"",,,,,
Facebook post,2016-06-05 04:37:38,"Gluten Free Doctor","Managing Celiac Disease for Women: Implications for the Primary Care Provider. - PubMed - NCBI",United States,"",https://www.facebook.com/permalink.php?story_fbid=10154161031843604&id=129746488603,"Managing Celiac Disease for Women","Gastroenterology nursing",,,Article,"11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine","Fairfield University",2016-01-01,8,https://www.altmetric.com/details/8479185,10.1097/sga.0000000000000197,,,http://journals.lww.com/gastroenterologynursing/Fulltext/2016/05000/Managing_Celiac_Disease_for_Women__Implications.3.aspx,27258459,,"",,,,,
Facebook post,2016-06-05 04:37:00,"Natural Medicine News","Managing Celiac Disease for Women: Implications for the Primary Care Provider. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=1186666508024560&id=144515368906351,"Managing Celiac Disease for Women","Gastroenterology nursing",,,Article,"11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine","Fairfield University",2016-01-01,8,https://www.altmetric.com/details/8479185,10.1097/sga.0000000000000197,,,http://journals.lww.com/gastroenterologynursing/Fulltext/2016/05000/Managing_Celiac_Disease_for_Women__Implications.3.aspx,27258459,,"",,,,,
Facebook post,2016-05-31 10:23:15,"Figurwechsel - Christian Kirchhoff","Gluten free diet and nutrient deficiencies: A review. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=1728641007377788&id=1500048433570381,"Cutting-Edge Issues in Celiac Disease and in Gluten Intolerance","Clinical Reviews in Allergy and Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Santa Maria Degli Angeli",2010-12-23,19,https://www.altmetric.com/details/504373,10.1007/s12016-010-8223-1,,,,21181303,,"",,,,,
Facebook post,2016-05-20 20:15:34,"NASPGHAN","European Journal of Medical Research",United States,"",https://www.facebook.com/permalink.php?story_fbid=1707527829486292&id=1470804326491978,"An update on pediatric endoscopy","European Journal of Medical Research",,,Article,"11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine",,2013-07-25,1,https://www.altmetric.com/details/1905307,10.1186/2047-783x-18-24,,,,23885793,,"",,,,,
Facebook post,2016-05-20 15:38:13,"GastroHepAdvance","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1064124233662428&id=286804811394378,"Enteroscopy and radiology for the management of celiac disease complications: Time for a pragmatic roadmap","Digestive and Liver Disease",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; University of Milan",2016-06-01,1,https://www.altmetric.com/details/8064266,10.1016/j.dld.2016.02.015,,,,27012449,,"",,,,,
Facebook post,2016-05-09 20:04:58,"Cucina Senza Glutine","Ricette-Senza",,"",https://www.facebook.com/permalink.php?story_fbid=230378810670280&id=170005376707624,"Diagnosis of Non-Celiac Gluten Sensitivity (NCGS): The Salerno Experts’ Criteria","Nutrients",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Alexandra Hospital; Beth Israel Deaconess Medical Center; Charité - University Medicine Berlin; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Hôpital Européen Georges-Pompidou; Hospital Universitari Sant Joan de Reus; Institute of Food Science; Marche Polytechnic University; Massachusetts General Hospital; Oslo University Hospital; Royal Hallamshire Hospital; Somerset Partnership NHS Foundation Trust; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Erlangen-Nuremberg; University of Oslo; University of Palermo; University of Parma; University of Sheffield; VU University Medical Center",2015-06-18,89,https://www.altmetric.com/details/4199587,10.3390/nu7064966,,,http://www.mdpi.com/2072-6643/7/6/4966/,26096570,,"",,,,,
Facebook post,2016-05-01 10:36:03,"Biologico - BIO - italiano","Ricette-Senza",,"",https://www.facebook.com/permalink.php?story_fbid=1015472405200944&id=432953090119548,"Diagnosis of Non-Celiac Gluten Sensitivity (NCGS): The Salerno Experts’ Criteria","Nutrients",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Alexandra Hospital; Beth Israel Deaconess Medical Center; Charité - University Medicine Berlin; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Hôpital Européen Georges-Pompidou; Hospital Universitari Sant Joan de Reus; Institute of Food Science; Marche Polytechnic University; Massachusetts General Hospital; Oslo University Hospital; Royal Hallamshire Hospital; Somerset Partnership NHS Foundation Trust; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Erlangen-Nuremberg; University of Oslo; University of Palermo; University of Parma; University of Sheffield; VU University Medical Center",2015-06-18,89,https://www.altmetric.com/details/4199587,10.3390/nu7064966,,,http://www.mdpi.com/2072-6643/7/6/4966/,26096570,,"",,,,,
Facebook post,2016-04-29 22:58:26,"My Complete Nutritionist","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1132010810204263&id=385000374905314,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2016-04-26 15:21:14,"NPIF","Non-celiac gluten sensitivity and rheumatic diseases. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=989606867743627&id=173067609397561,"Sensibilidad al gluten no celíaca y enfermedades reumatológicas","Reumatologia Clinica",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Hospital Universitario Puerta de Hierro Majadahonda",2016-01-01,31,https://www.altmetric.com/details/4016940,10.1016/j.reuma.2015.03.001,,,,25956352,,"",,,,,
Facebook post,2016-04-24 22:04:21,"Colegio de Microbiólogos y Químicos Clínicos de Costa Rica","Assessing of Celiac Disease and Nonceliac Gluten Sensitivity",Costa Rica,"",https://www.facebook.com/permalink.php?story_fbid=935911479861329&id=291860157599801,"Assessing of Celiac Disease and Nonceliac Gluten Sensitivity","Gastroenterology Research & Practice",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Autonomous University of Sinaloa; Walter and Eliza Hall Institute of Medical Research",2015-01-01,7,https://www.altmetric.com/details/4146620,10.1155/2015/723954,,,http://www.hindawi.com/journals/grp/2015/723954/,26064097,,"",,,,,
Facebook post,2016-04-24 22:01:22,"Colegio de Microbiólogos y Químicos Clínicos de Costa Rica","Non-celiac gluten sensitivity: Time for sifting the grain",Costa Rica,"",https://www.facebook.com/permalink.php?story_fbid=935910706528073&id=291860157599801,"Non-celiac gluten sensitivity: Time for sifting the grain","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Milan",2015-01-01,6,https://www.altmetric.com/details/4341725,10.3748/wjg.v21.i27.8221,,,http://www.wjgnet.com/1007-9327/full/v21/i27/8221.htm,26217073,,"",,,,,
Facebook post,2016-04-24 21:58:44,"Colegio de Microbiólogos y Químicos Clínicos de Costa Rica","Diagnosis of gluten related disorders: Celiac disease, wheat allergy and non-celiac gluten...",Costa Rica,"",https://www.facebook.com/permalink.php?story_fbid=935909963194814&id=291860157599801,"Diagnosis of gluten related disorders: Celiac disease, wheat allergy and non-celiac gluten sensitivity","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico",2015-06-21,72,https://www.altmetric.com/details/4215466,10.3748/wjg.v21.i23.7110,,,,26109797,,"",,,,,
Facebook post,2016-04-19 14:15:00,"GIG of Portland","Serum transglutaminase 3 antibodies correlate with age at celiac disease diagnosis. - PubMed - NCBI",United States,"",https://www.facebook.com/permalink.php?story_fbid=1396114493747526&id=222038251155162,"Serum transglutaminase 3 antibodies correlate with age at celiac disease diagnosis","Digestive and Liver Disease",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology","Helsinki University Hospital; Tampere University; Tampere University Hospital; University of Helsinki; Urho Kaleva Kekkonen Institute",2016-03-09,2,https://www.altmetric.com/details/6787124,10.1016/j.dld.2016.03.003,,,,27026081,,"",,,,,
Facebook post,2016-04-18 22:30:02,"Gluten Intolerance Group of North America","Serum transglutaminase 3 antibodies correlate with age at celiac disease diagnosis.  - PubMed - NCBI",United States,"",https://www.facebook.com/permalink.php?story_fbid=10153605696305773&id=242154670772,"Serum transglutaminase 3 antibodies correlate with age at celiac disease diagnosis","Digestive and Liver Disease",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology","Helsinki University Hospital; Tampere University; Tampere University Hospital; University of Helsinki; Urho Kaleva Kekkonen Institute",2016-03-09,2,https://www.altmetric.com/details/6787124,10.1016/j.dld.2016.03.003,,,,27026081,,"",,,,,
Facebook post,2016-04-03 19:37:34,"Integrative Wellness","Markers of Celiac Disease and Gluten Sensitivity in Children with Autism. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=1598405383814353&id=1468735416781351,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2016-03-24 23:58:24,"Good Health Grows","Gluten Sensitivity. - PubMed - NCBI",Australia,"",https://www.facebook.com/permalink.php?story_fbid=918173551632567&id=720683141381610,"Gluten Sensitivity","Annals of Nutrition and Metabolism",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1109 Neurosciences","Marche Polytechnic University",2015-11-26,43,https://www.altmetric.com/details/4809839,10.1159/000440990,,,,26605537,,"",,,,,
Facebook post,2016-03-22 17:44:00,"The Greater Good","Gluten Sensitivity. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=1070847126310898&id=145865008809119,"Gluten Sensitivity","Annals of Nutrition and Metabolism",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1109 Neurosciences","Marche Polytechnic University",2015-11-26,43,https://www.altmetric.com/details/4809839,10.1159/000440990,,,,26605537,,"",,,,,
Facebook post,2016-03-22 05:45:19,"Wheat Belly","www.nature.com",United States,"",https://www.facebook.com/permalink.php?story_fbid=543396759172341&id=209766919069873,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
